Date,strategy,block,log_return,mve_gamma,optimizer_success,allocation_method
2005-03-31,polynomial,1,-0.0016791340695763608,0.01,True,constrained_regularized_mve
2005-04-01,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-04-04,polynomial,1,0.0056289549858980735,0.01,True,constrained_regularized_mve
2005-04-05,polynomial,1,0.0067498153124186952,0.01,True,constrained_regularized_mve
2005-04-06,polynomial,1,-0.00044240791097895738,0.01,True,constrained_regularized_mve
2005-04-07,polynomial,1,0.0060167978784979401,0.01,True,constrained_regularized_mve
2005-04-08,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-04-11,polynomial,1,-0.0030741311850569484,0.01,True,constrained_regularized_mve
2005-04-12,polynomial,1,0.0033922096154197956,0.01,True,constrained_regularized_mve
2005-04-13,polynomial,1,-0.012184771171770525,0.01,True,constrained_regularized_mve
2005-04-14,polynomial,1,-0.012473156094597591,0.01,True,constrained_regularized_mve
2005-04-15,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-04-18,polynomial,1,0.0076945012602526314,0.01,True,constrained_regularized_mve
2005-04-19,polynomial,1,-0.009112335451745909,0.01,True,constrained_regularized_mve
2005-04-20,polynomial,1,0.0014661716966567007,0.01,True,constrained_regularized_mve
2005-04-21,polynomial,1,0.0037763008726996268,0.01,True,constrained_regularized_mve
2005-04-22,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-04-25,polynomial,1,-0.003763097196486031,0.01,True,constrained_regularized_mve
2005-04-26,polynomial,1,-0.0067876547761985912,0.01,True,constrained_regularized_mve
2005-04-27,polynomial,1,-0.0019210184234678513,0.01,True,constrained_regularized_mve
2005-04-28,polynomial,1,0.003796553311788799,0.01,True,constrained_regularized_mve
2005-04-29,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-05-02,polynomial,1,0.0045324012815140093,0.01,True,constrained_regularized_mve
2005-05-03,polynomial,1,0.012370899428679123,0.01,True,constrained_regularized_mve
2005-05-04,polynomial,1,0.004084538134294058,0.01,True,constrained_regularized_mve
2005-05-05,polynomial,1,-0.0048137735380307878,0.01,True,constrained_regularized_mve
2005-05-06,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-05-09,polynomial,1,-0.010883160412129479,0.01,True,constrained_regularized_mve
2005-05-10,polynomial,1,-0.0020257432374133264,0.01,True,constrained_regularized_mve
2005-05-11,polynomial,1,-0.00477275680444131,0.01,True,constrained_regularized_mve
2005-05-12,polynomial,1,-0.0091191488804578062,0.01,True,constrained_regularized_mve
2005-05-13,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-05-16,polynomial,1,-0.0075429010763585136,0.01,True,constrained_regularized_mve
2005-05-17,polynomial,1,0.017835847165424672,0.01,True,constrained_regularized_mve
2005-05-18,polynomial,1,0.0057424490811591282,0.01,True,constrained_regularized_mve
2005-05-19,polynomial,1,-0.006139272343407943,0.01,True,constrained_regularized_mve
2005-05-20,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-05-23,polynomial,1,-0.0025909701030008519,0.01,True,constrained_regularized_mve
2005-05-24,polynomial,1,-0.00035022572655756689,0.01,True,constrained_regularized_mve
2005-05-25,polynomial,1,-0.0022536393562807644,0.01,True,constrained_regularized_mve
2005-05-26,polynomial,1,0.0028394374775679247,0.01,True,constrained_regularized_mve
2005-05-27,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-05-30,polynomial,1,-0.0072405655633660145,0.01,True,constrained_regularized_mve
2005-05-31,polynomial,1,0.0084084117538918979,0.01,True,constrained_regularized_mve
2005-06-01,polynomial,1,0.0029736513902636217,0.01,True,constrained_regularized_mve
2005-06-02,polynomial,1,-0.0067642311324823314,0.01,True,constrained_regularized_mve
2005-06-03,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-06-06,polynomial,1,0.0071717619539804454,0.01,True,constrained_regularized_mve
2005-06-07,polynomial,1,0.00027310970175820781,0.01,True,constrained_regularized_mve
2005-06-08,polynomial,1,0.0009747460519393251,0.01,True,constrained_regularized_mve
2005-06-09,polynomial,1,-0.0019620318766581744,0.01,True,constrained_regularized_mve
2005-06-10,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-06-13,polynomial,1,-0.0035754518775766774,0.01,True,constrained_regularized_mve
2005-06-14,polynomial,1,0.0078193606287603173,0.01,True,constrained_regularized_mve
2005-06-15,polynomial,1,0.0046019090592585351,0.01,True,constrained_regularized_mve
2005-06-16,polynomial,1,0.012415698639707061,0.01,True,constrained_regularized_mve
2005-06-17,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-06-20,polynomial,1,0.0032612237208628865,0.01,True,constrained_regularized_mve
2005-06-21,polynomial,1,-0.00060977077847355801,0.01,True,constrained_regularized_mve
2005-06-22,polynomial,1,-0.0045782496558753995,0.01,True,constrained_regularized_mve
2005-06-23,polynomial,1,-0.0028098483181522743,0.01,True,constrained_regularized_mve
2005-06-24,polynomial,1,0,0.01,True,constrained_regularized_mve
2005-06-27,polynomial,1,0.002036356947831313,0.01,True,constrained_regularized_mve
2005-06-28,polynomial,1,0.00431817552836237,0.01,True,constrained_regularized_mve
2005-06-29,polynomial,1,-0.0073604120113735507,0.01,True,constrained_regularized_mve
2005-06-30,polynomial,1,-0.0021363356849998256,0.01,True,constrained_regularized_mve
2005-07-01,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-04,polynomial,2,0.0024959387877091592,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-05,polynomial,2,-0.00048288939152769846,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-06,polynomial,2,-0.0078929615709829835,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-07,polynomial,2,0.0104675499705085,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-08,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-11,polynomial,2,0.0084689603635472021,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-12,polynomial,2,0.0012474445381689,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-13,polynomial,2,0.0088301738056314472,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-14,polynomial,2,-0.0026983215469301553,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-15,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-18,polynomial,2,0.0045384108334346699,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-19,polynomial,2,0.0051483796680635765,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-20,polynomial,2,0.0085637391486671904,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-21,polynomial,2,-0.0051820534554468658,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-22,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-25,polynomial,2,-0.0023143840906222502,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-26,polynomial,2,0.0012608551301387945,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-27,polynomial,2,0.0065023732681629594,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-28,polynomial,2,-0.0069669772026648294,9.9999999999999995e-07,True,constrained_regularized_mve
2005-07-29,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-01,polynomial,2,0.0084793931983391732,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-02,polynomial,2,0.011203430046425529,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-03,polynomial,2,-0.0072422800624294664,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-04,polynomial,2,-0.0030116385185560732,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-05,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-08,polynomial,2,0.0077800944527724545,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-09,polynomial,2,0.0044504172242267543,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-10,polynomial,2,0.0036200431523478161,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-11,polynomial,2,-0.0035237357155959294,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-12,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-15,polynomial,2,-0.0068394548575594644,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-16,polynomial,2,-0.0079927241864262873,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-17,polynomial,2,-0.0046580776041766879,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-18,polynomial,2,0.0060385172952821696,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-19,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-22,polynomial,2,-0.0063263927386636677,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-23,polynomial,2,-0.001677312034930686,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-24,polynomial,2,-0.0017354749621006202,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-25,polynomial,2,-0.0070497587018116927,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-26,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-29,polynomial,2,-6.8952123522938161e-05,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-30,polynomial,2,0.01260689953525624,9.9999999999999995e-07,True,constrained_regularized_mve
2005-08-31,polynomial,2,0.011069067648488654,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-01,polynomial,2,-0.00012620881484915974,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-02,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-05,polynomial,2,0.01050724298032351,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-06,polynomial,2,0.0023577375699255967,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-07,polynomial,2,-0.0020427411947249057,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-08,polynomial,2,0.0030067290719932417,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-09,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-12,polynomial,2,-0.0050193880055489507,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-13,polynomial,2,-0.0008342652949711978,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-14,polynomial,2,-0.005649754982464927,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-15,polynomial,2,0.0082144646906063042,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-16,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-19,polynomial,2,0.0072620066423036145,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-20,polynomial,2,-0.012426148791444342,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-21,polynomial,2,0.0013345115872701288,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-22,polynomial,2,-0.0018370093691826191,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-23,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-26,polynomial,2,-0.0048970648189792312,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-27,polynomial,2,0.021118863491546097,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-28,polynomial,2,6.2583119978202524e-05,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-29,polynomial,2,-0.0018992154697407726,9.9999999999999995e-07,True,constrained_regularized_mve
2005-09-30,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-03,polynomial,2,-0.003623159651457757,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-04,polynomial,2,-0.006371470432337459,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-05,polynomial,2,0.0012925909580350054,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-06,polynomial,2,0.00024220766211586632,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-07,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-10,polynomial,2,-0.00067576393882442284,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-11,polynomial,2,-0.0047148715503059838,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-12,polynomial,2,-0.0037589478573484083,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-13,polynomial,2,0.0088533329141150616,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-14,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-17,polynomial,2,-0.0070704617030480556,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-18,polynomial,2,0.0035526725208706259,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-19,polynomial,2,0.0087752981359039486,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-20,polynomial,2,-0.00094184379455341854,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-21,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-24,polynomial,2,0.0057157343053276357,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-25,polynomial,2,0.0028575961961567293,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-26,polynomial,2,-0.0051762543657578285,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-27,polynomial,2,0.0028479188933528089,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-28,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-10-31,polynomial,2,-0.00012438615232450979,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-01,polynomial,2,0.013278339546117148,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-02,polynomial,2,0.0030052453222886035,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-03,polynomial,2,-0.0020767793446870081,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-04,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-07,polynomial,2,-0.0016350433094864845,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-08,polynomial,2,-0.00088546920665319797,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-09,polynomial,2,0.0060840762939882598,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-10,polynomial,2,0.01627526234905604,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-11,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-14,polynomial,2,-0.0038946515119456329,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-15,polynomial,2,-0.008382615052079519,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-16,polynomial,2,0.011246622074319142,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-17,polynomial,2,0.0095566177937238088,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-18,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-21,polynomial,2,0.0053726741916001464,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-22,polynomial,2,0.0068425030316265154,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-23,polynomial,2,-0.005155947273476999,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-24,polynomial,2,0.00041217476582579461,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-25,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-28,polynomial,2,-0.0063646239392024361,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-29,polynomial,2,-0.0092539058042743899,9.9999999999999995e-07,True,constrained_regularized_mve
2005-11-30,polynomial,2,0.010739397643873969,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-01,polynomial,2,0.0023212071911826709,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-02,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-05,polynomial,2,0.0041138077754504111,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-06,polynomial,2,-0.0099788035373171227,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-07,polynomial,2,0.016337678212452099,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-08,polynomial,2,-5.9603021905624286e-05,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-09,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-12,polynomial,2,-0.0010392380070677685,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-13,polynomial,2,0.0028223482274218623,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-14,polynomial,2,-0.0030215953779280658,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-15,polynomial,2,0.013434441382150849,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-16,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-19,polynomial,2,-0.003433000515774946,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-20,polynomial,2,0.0036547067596680834,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-21,polynomial,2,0.0023827032027184327,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-22,polynomial,2,0.0005653816988535525,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-23,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-26,polynomial,2,-0.0044315338641901948,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-27,polynomial,2,-0.0049264719401968873,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-28,polynomial,2,0.00015080450526312912,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-29,polynomial,2,-0.0058237428640787736,9.9999999999999995e-07,True,constrained_regularized_mve
2005-12-30,polynomial,2,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-02,polynomial,3,0.02114988071708758,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-03,polynomial,3,0.0048114254761965954,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-04,polynomial,3,-0.0017314765512002584,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-05,polynomial,3,0.0083489305964657683,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-06,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-09,polynomial,3,-0.0092643771575321096,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-10,polynomial,3,0.01502261815677873,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-11,polynomial,3,-0.0026335728753231666,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-12,polynomial,3,-0.00022761661707131371,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-13,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-16,polynomial,3,-0.012241254032087479,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-17,polynomial,3,-0.010804910525596552,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-18,polynomial,3,0.0082539473551639236,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-19,polynomial,3,-0.0067842029443104888,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-20,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-23,polynomial,3,-0.00066675284129899277,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-24,polynomial,3,0.0093464606719097492,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-25,polynomial,3,0.014441828739828605,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-26,polynomial,3,0.0062065280732573553,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-27,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-30,polynomial,3,0.0077620680832601822,9.9999999999999995e-07,True,constrained_regularized_mve
2006-01-31,polynomial,3,0.0074939807322031409,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-01,polynomial,3,-0.0088034155285178217,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-02,polynomial,3,-0.0047767412292794159,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-03,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-06,polynomial,3,-0.0015561842424496367,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-07,polynomial,3,-0.0024448063376512705,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-08,polynomial,3,0.01795662885706812,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-09,polynomial,3,-0.0089022626000283041,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-10,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-13,polynomial,3,0.0080473789966778037,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-14,polynomial,3,0.0042212423789263886,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-15,polynomial,3,0.0096453458090676892,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-16,polynomial,3,-8.5635062300694513e-05,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-17,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-20,polynomial,3,0.0057211973596678544,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-21,polynomial,3,0.010890789779627909,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-22,polynomial,3,0.0017907297009720586,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-23,polynomial,3,0.0021406764769072478,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-24,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-27,polynomial,3,-0.0079133794899288665,9.9999999999999995e-07,True,constrained_regularized_mve
2006-02-28,polynomial,3,0.0019019797231793155,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-01,polynomial,3,-0.0028458148209493388,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-02,polynomial,3,-0.00772025360052561,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-03,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-06,polynomial,3,-0.0065449038270810091,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-07,polynomial,3,-0.0077859514438003907,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-08,polynomial,3,0.0041941793708236436,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-09,polynomial,3,0.012401653596561271,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-10,polynomial,3,0,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-13,polynomial,3,0.0086108928604059533,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-14,polynomial,3,0.0023848700433511884,9.9999999999999995e-07,True,constrained_regularized_mve
2006-03-15,polynomial,3,0.0011317081281762992,9.9999999999999995e-07,True,constrained_regularized_mve
